[ 2015-05-05T15:41:01+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003000s ]
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:03:29+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:03:30+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:03:30+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:03:30+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:14:25+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:25+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:14:25+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:14:26+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:26+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:14:26+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:14:26+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:26+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:14:26+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005001s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006001s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002001s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003001s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004000s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005000s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003000s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:14:27+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002001s ]
[ 2015-05-05T16:14:28+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2015-05-05T16:31:02+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:03+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:03+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:04+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:04+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:04+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:04+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:04+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:31:04+08:00 ] / | ERR: (ThinkException) 无法加载模块Index
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_template ] --START--
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_parse ] --START--
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run ParseTemplate Behavior [ RunTime:0.019001s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019001s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_filter ] --START--
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run ContentReplace Behavior [ RunTime:0.001001s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003001s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_end ] --START--
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-05-05T16:38:00+08:00 ] /index.php/Login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_template ] --START--
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_parse ] --START--
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run ParseTemplate Behavior [ RunTime:0.014001s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014001s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_filter ] --START--
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_end ] --START--
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-05-05T16:38:44+08:00 ] /index.php/Login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ route_check ] --END-- [ RunTime:0.003000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_template ] --START--
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_parse ] --START--
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run ParseTemplate Behavior [ RunTime:0.010000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_filter ] --START--
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run ContentReplace Behavior [ RunTime:0.001001s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004001s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_end ] --START--
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:39:47+08:00 ] /index.php/Login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:40:36+08:00 ] /index.php/register | ERR: (ThinkException) 无法加载模块register
[ 2015-05-05T16:41:29+08:00 ] /index.php/register | ERR: (ThinkException) 无法加载模块register
[ 2015-05-05T16:41:31+08:00 ] /index.php/register | ERR: (ThinkException) 无法加载模块register
[ 2015-05-05T16:41:32+08:00 ] /index.php/register | ERR: (ThinkException) 无法加载模块register
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.001001s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.002001s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.019001s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019001s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:41:39+08:00 ] /index.php/Login/verify | ERR: (ThinkException) 非法操作verify
[ 2015-05-05T16:41:44+08:00 ] /index.php/Login/verify/0.0062467137722153065 | ERR: (ThinkException) 非法操作verify
[ 2015-05-05T16:41:45+08:00 ] /index.php/Login/verify/0.2575231723121044 | ERR: (ThinkException) 非法操作verify
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run ParseTemplate Behavior [ RunTime:0.014001s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014001s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/register | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-05-05T16:51:03+08:00 ] /index.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-05-05T16:52:10+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --START--
[ 2015-05-05T16:52:10+08:00 ] /index.php/Login/register | INFO: Run CheckRoute Behavior [ RunTime:0.002001s ]
[ 2015-05-05T16:52:10+08:00 ] /index.php/Login/register | INFO: Tag[ route_check ] --END-- [ RunTime:0.002001s ]
